gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4913120259	040c5662-da76-4782-a48e-cdea1892d14c	TCICR169-24	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		UNRANKED	BOLD:ABA2440	BOLD:ABA2440		TC	Only Fans	Turks and Caicos Islands	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	21.892	-72.115					5.2	0.0	2022-08-08	8	8	2022	10804266	2278861	MATERIAL_SAMPLE	Natural History Museum of Los Angeles County				Michelle E Taylor		CC_BY_4_0		Michelle Taylor			2025-07-20T08:41:35.795Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4870037745	038f4398-50d3-4643-86f3-a0dceba96125	Invemar:MHNMC:Consec.80845:INVEQU5182	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter	lucunter	SUBSPECIES	Echinometra lucunter lucunter (Linnaeus, 1758)	Echinometra lucunter lucunter	(Linnaeus, 1758)	CO	Litoral externo a la bahía Tukakas - costado nororiental. Área 2 - Formaciones coralinas	La Guajira	PRESENT	1	f072f648-b8a4-47a0-9e1c-89d790645b5a	11.90638	-71.28148	30.0				2.5	0.5	2023-04-20	20	4	2023	7189075	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andreis (INVEMAR)	MHNMC	INV EQU5182	2CE720	Giomar Helena Borrero Pérez	2023-08-28T00:00:00	CC_BY_NC_4_0	INVEMAR	Cristina Maria Cedeño Posso;Vanessa Yepes Narváez;Juliana Valentina Sánchez Muñoz			2025-08-01T01:36:45.154Z		
4870037683	038f4398-50d3-4643-86f3-a0dceba96125	Invemar:MHNMC:Consec.80843:INVEQU5180	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter	lucunter	SUBSPECIES	Echinometra lucunter lucunter (Linnaeus, 1758)	Echinometra lucunter lucunter	(Linnaeus, 1758)	CO	Litoral externo a la bahía Tukakas - costado nororiental. Área 2 - Formaciones coralinas	La Guajira	PRESENT	1	f072f648-b8a4-47a0-9e1c-89d790645b5a	11.90638	-71.28148	30.0				2.5	0.5	2023-04-20	20	4	2023	7189075	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andreis (INVEMAR)	MHNMC	INV EQU5180	2CE420-Ind2	Giomar Helena Borrero Pérez	2023-08-28T00:00:00	CC_BY_NC_4_0	INVEMAR	Cristina Maria Cedeño Posso;Vanessa Yepes Narváez;Juliana Valentina Sánchez Muñoz			2025-08-01T01:36:44.286Z		
4870037529	038f4398-50d3-4643-86f3-a0dceba96125	Invemar:MHNMC:Consec.80844:INVEQU5181	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter	lucunter	SUBSPECIES	Echinometra lucunter lucunter (Linnaeus, 1758)	Echinometra lucunter lucunter	(Linnaeus, 1758)	CO	Litoral externo a la bahía Tukakas - costado nororiental. Área 2 - Formaciones coralinas	La Guajira	PRESENT	1	f072f648-b8a4-47a0-9e1c-89d790645b5a	11.90638	-71.28148	30.0				2.5	0.5	2023-04-20	20	4	2023	7189075	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andreis (INVEMAR)	MHNMC	INV EQU5181	2CE620	Giomar Helena Borrero Pérez	2023-08-28T00:00:00	CC_BY_NC_4_0	INVEMAR	Cristina Maria Cedeño Posso;Vanessa Yepes Narváez;Juliana Valentina Sánchez Muñoz			2025-08-01T01:36:41.579Z		
4870037309	038f4398-50d3-4643-86f3-a0dceba96125	Invemar:MHNMC:Consec.80842:INVEQU5179	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter	lucunter	SUBSPECIES	Echinometra lucunter lucunter (Linnaeus, 1758)	Echinometra lucunter lucunter	(Linnaeus, 1758)	CO	Litoral externo a la bahía Tukakas - costado nororiental. Área 2 - Formaciones coralinas	La Guajira	PRESENT	1	f072f648-b8a4-47a0-9e1c-89d790645b5a	11.90638	-71.28148	30.0				2.5	0.5	2023-04-20	20	4	2023	7189075	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andreis (INVEMAR)	MHNMC	INV EQU5179	2CE420-Ind1	Giomar Helena Borrero Pérez	2023-08-28T00:00:00	CC_BY_NC_4_0	INVEMAR	Cristina Maria Cedeño Posso;Vanessa Yepes Narváez;Juliana Valentina Sánchez Muñoz			2025-08-01T01:36:37.547Z		
4400815374	1eaa9e1b-cb70-4ee5-a29e-31e2b5021cc2	UDEA:CEMUA:ECHI:000091	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	Linnaeus, 1758	CO	Canales de Tio Kike	Bolívar	PRESENT	2	cccff716-2694-4209-9f9e-2f7a484465a0	9.7963	-75.858					4.0	0.0	2012-06-24	24	6	2012	2278861	2278861	PRESERVED_SPECIMEN	Universidad de Antioquia (UDEA)	CEMUA	ECHI:000091		Daniela Yepes Gaurisas	2012-06-24T00:00:00	CC_BY_4_0	Universidad de Antioquia	Mario Hernán Londoño Mesa;Daniela Yepes Gaurisas			2025-08-01T12:28:31.972Z		INSTITUTION_MATCH_NONE
4400815371	1eaa9e1b-cb70-4ee5-a29e-31e2b5021cc2	UDEA:CEMUA:ECHI:000092	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	Linnaeus, 1758	CO	El Latal	Bolívar	PRESENT	2	cccff716-2694-4209-9f9e-2f7a484465a0	9.3829	-74.8112					2.0	0.0	2011-09-25	25	9	2011	2278861	2278861	PRESERVED_SPECIMEN	Universidad de Antioquia (UDEA)	CEMUA	ECHI:000092		Daniela Yepes Gaurisas	2011-09-25T00:00:00	CC_BY_4_0	Universidad de Antioquia	Daniela Yepes Gaurisas			2025-08-01T12:28:31.966Z		INSTITUTION_MATCH_NONE
4400815364	1eaa9e1b-cb70-4ee5-a29e-31e2b5021cc2	UDEA:CEMUA:ECHI:000085	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	Linnaeus, 1758	CO	El Latal	Bolívar	PRESENT	2	cccff716-2694-4209-9f9e-2f7a484465a0	9.3829	-74.8112					1.0	0.0	2012-04-22	22	4	2012	2278861	2278861	PRESERVED_SPECIMEN	Universidad de Antioquia (UDEA)	CEMUA	ECHI:000085		Daniela Yepes Gaurisas	2012-04-22T00:00:00	CC_BY_4_0	Universidad de Antioquia	Daniela Yepes Gaurisas			2025-08-01T12:28:31.949Z		INSTITUTION_MATCH_NONE
4168515954	a4305468-d94d-4244-b146-738e52d8a6e9	0ee0ac7cb7d3194dc3d4313633093bd0	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	MX	Transecto 1		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.219222	-91.972778			0.0	0.0	2.5	2.5	2016-04-23	23	4	2016	2278861	2278861	PRESERVED_SPECIMEN	ICML-UNAM	CNE	ICML-UNAM 18033		Hernández-Díaz, Y. Q.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Hernández-Díaz, Y. Q.	NotAType		2025-07-05T01:58:40.316Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168515738	a4305468-d94d-4244-b146-738e52d8a6e9	2054524bc99a813c314e7a25ae926d27	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	MX	Punta Norte		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.207694	-91.960667			0.0	0.0	2.5	2.5	2016-04-24	24	4	2016	2278861	2278861	PRESERVED_SPECIMEN	ICML-UNAM	CNE	ICML-UNAM 18056		Hernández-Díaz, Y. Q.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Hernández-Díaz, Y. Q.	NotAType		2025-07-05T01:58:38.449Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168515488	a4305468-d94d-4244-b146-738e52d8a6e9	4aba45b0b3dd71becfa6ce7794dca40f	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	MX	Transecto 2		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.216139	-91.966111			0.0	0.0	2.0	2.0	2016-04-24	24	4	2016	2278861	2278861	PRESERVED_SPECIMEN	ICML-UNAM	CNE	ICML-UNAM 18049		Hernández-Díaz, Y. Q.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Hernández-Díaz, Y. Q.	NotAType		2025-07-05T01:58:37.646Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
4168515379	a4305468-d94d-4244-b146-738e52d8a6e9	4d88cc2c4c821f119854c7d8d16a0797	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter	lucunter	SUBSPECIES	Echinometra lucunter lucunter (Linnaeus, 1758)	Echinometra lucunter subsp. lucunter	(Linnaeus, 1758)	MX	Transecto 3		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.204806	-91.959389			0.0	0.0	2.5	2.5	2016-04-21	21	4	2016	7189075	2278861	PRESERVED_SPECIMEN	ICML-UNAM	CNE	ICML-UNAM 18011		Hernández-Díaz, Y. Q.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Hernández-Díaz, Y. Q.	NotAType		2025-07-05T01:58:41.518Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
3306394835	a4305468-d94d-4244-b146-738e52d8a6e9	e05d50cb25865797c14d6f178098f564	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	MX	Punto 05		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.214806	-91.968917			2.6	2.6	2.65	2.65	2017-04-02	2	4	2017	2278861	2278861	PRESERVED_SPECIMEN	UMDI-FC-UNAM	COREPY	COREPY-0016		Márquez, F.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Hernández-Díaz, Y. Q.	NotAType		2025-07-05T01:58:40.896Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;ELEVATION_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3306391044	a4305468-d94d-4244-b146-738e52d8a6e9	66d2865fceb716be45eb530e695babb0	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	MX	12_TW_A		PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	20.96073	-92.30751			0.0	0.0	8.0	8.0	2017-09-10	10	9	2017	2278861	2278861	PRESERVED_SPECIMEN	UMDI-FC-UNAM	COREPY	COREPY-0248		Márquez, F.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Márquez, F.	NotAType		2025-07-05T01:58:39.795Z		CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
3028117912	26098c25-8f7f-4c71-97ac-1d3db181c65e	http://n2t.net/ark:/65665/3c014c21b-fdc4-41b0-82a4-5739e5a02364	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus)	BZ	Belize, Stann Creek, Pelican Cays, back reef lagoon, reef rubble	Stann Creek District	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	16.8021	-88.0811					1.0	0.0	2014-07-07	7	7	2014	2278861	2278861	MATERIAL_SAMPLE	USNM	IZ	USNM 1439098	BCBC_325			CC0_1_0		S. McKeon, A. Windsor, C. Weber, S. Harris, T. Yockachonis, M. Jones & J. Boehm			2025-08-01T10:30:28.650Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
2993588690	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:TIO-1:2008:M1:002097	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste de Isla Tintipan Tiosolda Estación TIO 1	Bolívar	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	9.821944	-75.890833					10.5	1.5	2008-09-30	30	9	2008	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Catalina Casas;Johanna Carolina Vega Sequeda			2025-08-02T11:49:05.451Z		COORDINATE_ROUNDED
2993588681	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:IGU-1:2005:S3:001463	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Iguana Estación IGU 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.500417	-81.733333					10.5	7.5	2005-09-13	13	9	2005	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Carlos Andrés Orozco;Julian Olaya			2025-08-02T11:49:05.448Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588668	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:PAV-1:2013:M3:003053	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1	Bolívar	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	10.174861	-75.770639					14.0	5.0	2013-12-05	5	12	2013	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Laura Muñoz Escobar;Diana Carolina Ballesteros Contreras			2025-08-02T11:49:05.453Z		COORDINATE_ROUNDED
2993588666	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:MAN-1:2012:S1:002919	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Parque Nacional Natural Corales del Rosario y San Bernardo, Frente a Isla Mangle Estación MAN 1	Bolívar	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	9.777417	-75.785389					5.0	1.0	2012-12-05	5	12	2012	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Raul Navas Camacho;Johanna Carolina Vega Sequeda			2025-08-02T11:49:05.442Z		COORDINATE_ROUNDED
2993588662	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:IGU-1:2017:M1:003278	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Iguana Estación IGU 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.500417	-81.733333					10.5	7.5	2017-08-31	31	8	2017	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Laura Sanchez Valencia			2025-08-02T11:49:05.446Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588661	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:MAN-2:2017:M2:003207	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Mangle Estación Mangle 2	Bolívar	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	9.779444	-75.785556					11.5	2.5	2017-07-21	21	7	2017	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Juan David González Corredor			2025-08-02T11:49:05.445Z		COORDINATE_ROUNDED
2993588654	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:CTI-1:2004:S2:001232	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Ensenada Sapzurro, Cabo Tiburón S Estación CTI 1	Chocó	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	8.670417	-77.358667					2.5	0.5	2004-06-07	7	6	2004	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Sonia Bejarano;Martha Alejandra Ortiz Del Rio			2025-08-02T11:49:05.446Z		COORDINATE_ROUNDED
2993588647	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:IGU-1:2011:S1:002663	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Iguana Estación IGU 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.500417	-81.733333					10.5	7.5	2011-08-01	1	8	2011	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Luis Alfonso Gómez;Cindy Melissa Montero			2025-08-02T11:49:05.441Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588621	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:IGU-1:2011:M5:002687	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Iguana Estación IGU 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.500417	-81.733333					10.5	7.5	2011-08-31	31	8	2011	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Luis Alfonso Gómez;Cindy Melissa Montero			2025-08-02T11:49:05.439Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588600	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:WLF-1:2011:S5:002690	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Wild Life Estación WLF 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.513133	-81.731233					10.5	7.5	2011-09-01	1	9	2011	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Luis Alfonso Gómez;Tomás López Londoño			2025-08-02T11:49:05.430Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588591	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:CAP-1:2012:S1:002901	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Ensenada Capurganá Estación CAP 1	Chocó	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	8.639	-77.344667					2.5	0.5	2012-11-21	21	11	2012	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Kelly Gómez Campo;Raul Navas Camacho			2025-08-02T11:49:05.430Z		COORDINATE_ROUNDED
2993588584	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:IGU-1:2011:S4:002672	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Iguana Estación IGU 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.500417	-81.733333					10.5	7.5	2011-08-01	1	8	2011	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Luis Alfonso Gómez;Cindy Melissa Montero			2025-08-02T11:49:05.432Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588552	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:TIO-1:2002:M3:000411	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste de Isla Tintipan Tiosolda Estación TIO 1	Bolívar	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	9.821944	-75.890833					10.5	1.5	2002-05-04	4	5	2002	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Raul Navas Camacho;Nelson Manrique			2025-08-02T11:49:05.368Z		COORDINATE_ROUNDED
2993588549	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:IGU-1:2001:P5:000123	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Reserva de Biosfera Sea Flower, Iguana Estación IGU 1	Archipiélago de San Andrés, Providencia y Santa Catalina	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	12.500417	-81.733333					10.5	7.5	2001-09-27	27	9	2001	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Sonia Bejarano;Nelson Manrique			2025-08-02T11:49:05.382Z		COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH
2993588547	f13e2caf-5093-4f9a-9de6-e38775b5a737	INVEMAR:SIMAC:InvVag:CHE-2:2009:S3:002369	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinometridae	Echinometra	Echinometra lucunter		SPECIES	Echinometra lucunter (Linnaeus, 1758)	Echinometra lucunter	(Linnaeus, 1758)	CO	Parque Nacional Natural Tayrona, Bahía Chengue C2 Estación CHE 2	Magdalena	PRESENT		f072f648-b8a4-47a0-9e1c-89d790645b5a	11.329861	-74.128611					10.0	7.0	2009-11-04	4	11	2009	2278861	2278861	HUMAN_OBSERVATION	Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)						CC_BY_4_0		Angelica Batista;Raul Navas Camacho			2025-08-02T11:49:05.360Z		COORDINATE_ROUNDED
