pais,escenario,idoneidad,idoneidad_tf
Colombia,Actual,0.15406101942062378,0.15406221705463904
Colombia,Optimista,0.033960070461034775,0.03396168388219696
Colombia,Pesimista,0.0036214725114405155,0.003623190964238102
Colombia,Actual,0.14953991770744324,0.14954113099342461
Colombia,Optimista,0.033037398010492325,0.033039014625928564
Colombia,Pesimista,0.003527221269905567,0.003528940048999117
Colombia,Actual,0.13956473767757416,0.13956598549743457
Colombia,Optimista,0.030817775055766106,0.030819399355493802
Colombia,Pesimista,0.0033081776928156614,0.0033098972302338103
Colombia,Actual,0.130218505859375,0.130219786035708
Colombia,Optimista,0.028748324140906334,0.028749955605032802
Colombia,Pesimista,0.0031031251419335604,0.003104845389239648
Colombia,Actual,0.12443234026432037,0.124433640472246
Colombia,Optimista,0.027509264647960663,0.027510900401686973
Colombia,Pesimista,0.002987020881846547,0.002988741531103323
Colombia,Actual,0.1166776642203331,0.11667899127479621
Colombia,Optimista,0.0258089117705822,0.025810553410897063
Colombia,Pesimista,0.0028184945695102215,0.0028202158022018094
Colombia,Actual,0.10154189169406891,0.10154327114828181
Colombia,Optimista,0.022402232512831688,0.022403885947003814
Colombia,Pesimista,0.0024586592335253954,0.00246038171195991
Colombia,Actual,0.09182723611593246,0.09182864920209384
Colombia,Optimista,0.02030971273779869,0.020311373416233538
Colombia,Pesimista,0.002250933786854148,0.0022526569844301147
Colombia,Actual,0.0764889344573021,0.07649040064436517
Colombia,Optimista,0.016965800896286964,0.0169674731512795
Colombia,Pesimista,0.0019058730686083436,0.0019075974607777985
Colombia,Actual,0.07149984687566757,0.07150133033485472
Colombia,Optimista,0.01597357913851738,0.01597525482856232
Colombia,Pesimista,0.0018208903493359685,0.001822615035713943
Colombia,Actual,0.05973324179649353,0.05973476599143836
Colombia,Optimista,0.013402956537902355,0.01340464112739269
Colombia,Pesimista,0.001549447188153863,0.0015511728142627763
Colombia,Actual,0.05012330040335655,0.050124857867731375
Colombia,Optimista,0.011305532418191433,0.011307224268923232
Colombia,Pesimista,0.0013258516555652022,0.0013275780557574959
Colombia,Actual,0.04537301883101463,0.04537459274077177
Colombia,Optimista,0.01030755415558815,0.010309249461301264
Colombia,Pesimista,0.0012269875733181834,0.001228714315776005
Colombia,Actual,0.040734466165304184,0.040736056133640335
Colombia,Optimista,0.00931792613118887,0.009319624862974935
Colombia,Pesimista,0.0011259111342951655,0.001127638226677651
Colombia,Actual,0.0373348593711853,0.037336461108893985
Colombia,Optimista,0.008601261302828789,0.008602962515694538
Colombia,Pesimista,0.0010551559971645474,0.0010568833344999401
Colombia,Actual,0.03244655579328537,0.032448174454205864
Colombia,Optimista,0.007523654960095882,0.0075253599036138085
Colombia,Pesimista,9.369598119519651e-4,9.386875584802497e-4
Colombia,Actual,0.033097490668296814,0.03309910707569345
Colombia,Optimista,0.007741010282188654,0.0077427144732266865
Colombia,Pesimista,9.792904602363706e-4,9.810180602167749e-4
Colombia,Actual,0.031233882531523705,0.03123550539069542
Colombia,Optimista,0.007360616233199835,0.007362321741154659
Colombia,Pesimista,9.45741543546319e-4,9.474692596724198e-4
Colombia,Actual,0.030379576608538628,0.030381202425300815
Colombia,Optimista,0.007329177111387253,0.007330882728183705
Colombia,Pesimista,9.799973340705037e-4,9.817249316037247e-4
Colombia,Actual,0.03151766583323479,0.031519287709954234
Colombia,Optimista,0.00764149846509099,0.007643203000636996
Colombia,Pesimista,0.0010286130709573627,0.001030340500183849
Colombia,Actual,0.033083174377679825,0.03308479083463917
Colombia,Optimista,0.008061897940933704,0.00806360102106491
Colombia,Pesimista,0.001092583523131907,0.0010943107308939335
Colombia,Actual,0.0325174406170845,0.03251905903260312
Colombia,Optimista,0.00795743614435196,0.00795913958612787
Colombia,Pesimista,0.00108556286431849,0.0010872900963859007
Colombia,Actual,0.027327921241521835,0.027329557623055487
Colombia,Optimista,0.0066911447793245316,0.006692852604976494
Colombia,Pesimista,9.17515775654465e-4,9.192435894976246e-4
Colombia,Actual,0.045689862221479416,0.04569143503433091
Colombia,Optimista,0.01804930344223976,0.018050971946167577
Colombia,Pesimista,0.0035914310719817877,0.003593149628782253
Colombia,Actual,0.03871947154402733,0.03872106848823563
Colombia,Optimista,0.01529003120958805,0.015291709266062613
Colombia,Pesimista,0.003036362584680319,0.00303808306311708
Colombia,Actual,0.027628639712929726,0.027630275053381885
Colombia,Optimista,0.010892536491155624,0.010894229771671282
Colombia,Pesimista,0.002157366368919611,0.002159089890424157
Colombia,Actual,0.0362892784178257,0.03629088377531529
Colombia,Optimista,0.014763476327061653,0.014765156206458968
Colombia,Pesimista,0.0029283834155648947,0.002930104267823437
Colombia,Actual,0.04060269147157669,0.040604281896114265
Colombia,Optimista,0.01666289009153843,0.016664563395202274
Colombia,Pesimista,0.003308841260150075,0.003310560795270967
Colombia,Actual,0.04327641800045967,0.04327799916860806
Colombia,Optimista,0.01790633425116539,0.017908003250049764
Colombia,Pesimista,0.003558794967830181,0.0035605136376162037
Colombia,Actual,0.045047812163829803,0.045049387199446095
Colombia,Optimista,0.018762581050395966,0.01876424708497059
Colombia,Pesimista,0.003730993950739503,0.0037327120243759995
Colombia,Actual,0.04149536043405533,0.04149694776819034
Colombia,Optimista,0.01734626106917858,0.017347932007025404
Colombia,Pesimista,0.003447504248470068,0.003449223303542394
Colombia,Actual,0.08869095891714096,0.08869238286103293
Colombia,Optimista,0.036254044622182846,0.036255650101651146
Colombia,Pesimista,0.006919576786458492,0.006921283821283293
Colombia,Actual,0.11515330523252487,0.11515463756428912
Colombia,Optimista,0.04733192175626755,0.0473334888843409
Colombia,Pesimista,0.009019054472446442,0.009020754238920372
Colombia,Actual,0.09278557449579239,0.09278698426420495
Colombia,Optimista,0.03774062171578407,0.03774222204875142
Colombia,Pesimista,0.007117361295968294,0.007119067646066975
Colombia,Actual,0.09045349806547165,0.0904549159074874
Colombia,Optimista,0.03664937987923622,0.03665098399006156
Colombia,Pesimista,0.006864853668957949,0.0068665608932331175
Colombia,Actual,0.0769399031996727,0.07694136782549077
Colombia,Optimista,0.030940908938646317,0.030942532812086906
Colombia,Pesimista,0.0057452344335615635,0.005746945533936726
Colombia,Actual,0.07649683952331543,0.07649830568301132
Colombia,Optimista,0.03071952983736992,0.03072115447722065
Colombia,Pesimista,0.0056581273674964905,0.00565983876943462
Colombia,Actual,0.08059915155172348,0.080600603509295
Colombia,Optimista,0.032429590821266174,0.03243120954091907
Colombia,Pesimista,0.005919792223721743,0.005921502719781234
Colombia,Actual,0.08720339834690094,0.08720482744069864
Colombia,Optimista,0.0351841002702713,0.035185709453866114
Colombia,Pesimista,0.006368003785610199,0.00636971272996999
Colombia,Actual,0.08467123657464981,0.08467267443474226
Colombia,Optimista,0.03415610268712044,0.03415771542962287
Colombia,Pesimista,0.006119494326412678,0.006121204131107378
Colombia,Actual,0.08057759702205658,0.08057904905424947
Colombia,Optimista,0.03248288109898567,0.032484499634148664
Colombia,Pesimista,0.005759228486567736,0.005760939538495759
Colombia,Actual,0.07416054606437683,0.07416202031227519
Colombia,Optimista,0.02985420823097229,0.029855835866549572
Colombia,Pesimista,0.005235916469246149,0.005237629332870188
Colombia,Actual,0.0714782178401947,0.07147970137426114
Colombia,Optimista,0.028670836240053177,0.02867246797244125
Colombia,Pesimista,0.004986233543604612,0.004987947271626078
Colombia,Actual,0.054948411881923676,0.05494995264185651
Colombia,Optimista,0.021789273247122765,0.021790928803347934
Colombia,Pesimista,0.0037555969320237637,0.003757314920485218
Colombia,Actual,0.04064347967505455,0.04064506995838416
Colombia,Optimista,0.01594485715031624,0.015946532939796143
Colombia,Pesimista,0.0027249015402048826,0.0027266230969137154
Colombia,Actual,0.04298315569758415,0.04298473788100093
Colombia,Optimista,0.015799719840288162,0.01580139613223061
Colombia,Pesimista,0.0025831428356468678,0.002584864883121576
Colombia,Actual,0.12114888429641724,0.1211501958716035
Colombia,Optimista,0.04536294564604759,0.0453645195906779
Colombia,Pesimista,0.007491300813853741,0.007493005869381091
Colombia,Actual,0.39419621229171753,0.39419657858237056
Colombia,Optimista,0.16362710297107697,0.16362826748749723
Colombia,Pesimista,0.028451761230826378,0.028453393721647867
Colombia,Actual,0.46137088537216187,0.46137101910540457
Colombia,Optimista,0.19647906720638275,0.19648011798994247
Colombia,Pesimista,0.03462926298379898,0.03463087408822968
Colombia,Actual,0.31113263964653015,0.3111332935016544
Colombia,Optimista,0.12303148955106735,0.12303279460871089
Colombia,Pesimista,0.02086952142417431,0.02087118016456238
Colombia,Actual,0.3358842432498932,0.3358848114154477
Colombia,Optimista,0.13437707722187042,0.13437834300131032
Colombia,Pesimista,0.02284611389040947,0.02284776578787291
Colombia,Actual,0.39801841974258423,0.3980187728008295
Colombia,Optimista,0.163979634642601,0.16398079793856352
Colombia,Pesimista,0.02819104492664337,0.02819267832005963
Colombia,Actual,0.351044237613678,0.3510447532956272
Colombia,Optimista,0.14163516461849213,0.14163640527057478
Colombia,Pesimista,0.024017103016376495,0.02401875085989838
Colombia,Actual,0.3517497181892395,0.35175023142882866
Colombia,Optimista,0.14208443462848663,0.14208567372520528
Colombia,Pesimista,0.024025844410061836,0.024027492223321185
Colombia,Actual,0.34415891766548157,0.3441594571842744
Colombia,Optimista,0.13866282999515533,0.1386640809374026
Colombia,Pesimista,0.023338789120316505,0.023340439312147892
Colombia,Actual,0.36059945821762085,0.36059994081958235
Colombia,Optimista,0.14599721133708954,0.14599843688785138
Colombia,Pesimista,0.02455444261431694,0.0245560885975796
Colombia,Actual,0.3887491226196289,0.3887495077680003
Colombia,Optimista,0.15853121876716614,0.1585324009254383
Colombia,Pesimista,0.0266764834523201,0.026678122089118694
Colombia,Actual,0.3904078006744385,0.39040818008049877
Colombia,Optimista,0.1584053933620453,0.15840657595592256
Colombia,Pesimista,0.02650737389922142,0.026509013121473995
Colombia,Actual,0.412255197763443,0.41225550153423995
Colombia,Optimista,0.16806168854236603,0.1680628377063374
Colombia,Pesimista,0.02810084819793701,0.02810248190361259
Colombia,Actual,0.4098643362522125,0.4098646483001255
Colombia,Optimista,0.1659243255853653,0.16592548214884562
Colombia,Pesimista,0.027562392875552177,0.0275640284453496
Colombia,Actual,0.4209209382534027,0.4209212120235748
Colombia,Optimista,0.1703428477048874,0.17034398897153016
Colombia,Pesimista,0.028202207759022713,0.028203841113793465
Colombia,Actual,0.3862653374671936,0.38626573121438085
Colombia,Optimista,0.1525006741285324,0.1525018771644327
Colombia,Pesimista,0.02491660602390766,0.02491825075336765
Colombia,Actual,0.47551947832107544,0.47551956307216486
Colombia,Optimista,0.19460849463939667,0.1946095518988422
Colombia,Pesimista,0.032351210713386536,0.03235282970438984
Colombia,Actual,0.49826323986053467,0.49826324587316445
Colombia,Optimista,0.20455841720104218,0.20455944001404952
Colombia,Pesimista,0.03405786678195,0.03405947986454322
Colombia,Actual,0.49195459485054016,0.49195462270357615
Colombia,Optimista,0.19935977458953857,0.1993608154001454
Colombia,Pesimista,0.03298905864357948,0.032990675426365676
Colombia,Actual,0.5047749876976013,0.5047749711666869
Colombia,Optimista,0.20411711931228638,0.20411814365305841
Colombia,Pesimista,0.033740103244781494,0.0337417174274659
Colombia,Actual,0.5157286524772644,0.5157285980249757
Colombia,Optimista,0.20791445672512054,0.2079154679195844
Colombia,Pesimista,0.03431474044919014,0.03431635264249173
Colombia,Actual,0.5433128476142883,0.5433126976660532
Colombia,Optimista,0.22150395810604095,0.22150492225391563
Colombia,Pesimista,0.03672096133232117,0.03672256519533291
Colombia,Actual,0.2755487263202667,0.2755495033662061
Colombia,Optimista,0.05162084475159645,0.0516223970315019
Colombia,Pesimista,0.0048580472357571125,0.00485976140755708
Colombia,Actual,0.2532498240470886,0.2532506782913935
Colombia,Optimista,0.04688161984086037,0.046883188527870184
Colombia,Pesimista,0.004402154590934515,0.0044038703410259426
Colombia,Actual,0.21471287310123444,0.21471386075971316
Colombia,Optimista,0.03896313160657883,0.038964727707240736
Colombia,Pesimista,0.003645004006102681,0.003646722377434692
Colombia,Actual,0.21623417735099792,0.21623515974275095
Colombia,Optimista,0.03940792381763458,0.03940951837843452
Colombia,Pesimista,0.003698925720527768,0.003700643905183853
Colombia,Actual,0.2068483978509903,0.20684941273612922
Colombia,Optimista,0.037763360887765884,0.03776496114201066
Colombia,Pesimista,0.003562384285032749,0.0035641029423926253
Colombia,Actual,0.21161311864852905,0.21161411703829736
Colombia,Optimista,0.038952797651290894,0.038954393787728754
Colombia,Pesimista,0.0036959717981517315,0.0036976899930342383
Colombia,Actual,0.2191322296857834,0.21913320204453568
Colombia,Optimista,0.040705036371946335,0.04070662644216786
Colombia,Pesimista,0.003883901285007596,0.0038856188292818784
Colombia,Actual,0.18178528547286987,0.18178638712601586
Colombia,Optimista,0.03330601751804352,0.033307633203524256
Colombia,Pesimista,0.0031808081548660994,0.0031825281332351087
Colombia,Actual,0.15925005078315735,0.1592512304528471
Colombia,Optimista,0.028989218175411224,0.028990848805567238
Colombia,Pesimista,0.0027740905061364174,0.002775811892554008
Colombia,Actual,0.14956283569335938,0.14956404889999914
Colombia,Optimista,0.027226310223340988,0.027227946956650005
Colombia,Pesimista,0.0026085195131599903,0.0026102414727811347
Colombia,Actual,0.13126428425312042,0.131265560808989
Colombia,Optimista,0.023813236504793167,0.023814885054096947
Colombia,Pesimista,0.0022785086184740067,0.002280231720586443
Colombia,Actual,0.12106204777956009,0.12106335965537268
Colombia,Optimista,0.02197244204580784,0.021974096967906195
Colombia,Pesimista,0.002101106336340308,0.0021028300526159914
Colombia,Actual,0.11037565767765045,0.11037700654953751
Colombia,Optimista,0.020039362832903862,0.020041024447284814
Colombia,Pesimista,0.001914991531521082,0.0019167158921225957
Colombia,Actual,0.10405199229717255,0.10405336306146604
Colombia,Optimista,0.018936216831207275,0.018937882264658208
Colombia,Pesimista,0.0018090448575094342,0.0018107695848962708
Colombia,Actual,0.10043533891439438,0.10043672219947146
Colombia,Optimista,0.01834474876523018,0.01834641624633204
Colombia,Pesimista,0.0017524176510050893,0.0017541425744342122
Colombia,Actual,0.11595828831195831,0.11595961785688681
Colombia,Optimista,0.021516965702176094,0.021518622201124684
Colombia,Pesimista,0.002076350385323167,0.0020780741873034705
Colombia,Actual,0.13004980981349945,0.1300510905738549
Colombia,Optimista,0.02458539791405201,0.024587043790148023
Colombia,Pesimista,0.0024168139789253473,0.002418536602227319
Colombia,Actual,0.14722201228141785,0.14722323359194267
Colombia,Optimista,0.02839551493525505,0.02839714762080012
Colombia,Pesimista,0.0028445441275835037,0.0028462652700920288
Colombia,Actual,0.16460952162742615,0.16461068274273216
Colombia,Optimista,0.03239675238728523,0.032398371220624146
Colombia,Pesimista,0.003307510167360306,0.003309229707089415
Colombia,Actual,0.1582777053117752,0.15827888834770604
Colombia,Optimista,0.03143283352255821,0.03143445569296547
Colombia,Pesimista,0.0032630658242851496,0.0032647855178797093
Colombia,Actual,0.1842859536409378,0.1842870466368193
Colombia,Optimista,0.037495240569114685,0.03749684175158678
Colombia,Pesimista,0.003970731981098652,0.003972449224766755
Colombia,Actual,0.17288736999034882,0.17288850244790496
Colombia,Optimista,0.035314418375492096,0.035316027107928166
Colombia,Pesimista,0.0037747304886579514,0.003776448410879405
Colombia,Actual,0.16953180730342865,0.1695329513778775
Colombia,Optimista,0.03480907902121544,0.03481068950312652
Colombia,Pesimista,0.0037329625338315964,0.0037346806006528965
Colombia,Actual,0.17205658555030823,0.17205772088402393
Colombia,Optimista,0.035607870668172836,0.035609478384682786
Colombia,Pesimista,0.0038336243014782667,0.0038353420198104873
Colombia,Actual,0.18012163043022156,0.18012273784290891
Colombia,Optimista,0.037669338285923004,0.037670938865672195
Colombia,Pesimista,0.004073993302881718,0.004075710189061135
Colombia,Actual,0.17979946732521057,0.17980057585322032
Colombia,Optimista,0.037846073508262634,0.03784767347615793
Colombia,Pesimista,0.004108264110982418,0.004109980878516965
Colombia,Actual,0.2007412314414978,0.20074226746952792
Colombia,Optimista,0.04295875132083893,0.04296033358874318
Colombia,Pesimista,0.0046913535334169865,0.004693068282307306
Colombia,Actual,0.20781588554382324,0.20781689707953863
Colombia,Optimista,0.04484560713171959,0.04484718286736576
Colombia,Pesimista,0.004909619223326445,0.0049113332165851955
Colombia,Actual,0.1936655193567276,0.1936665798807352
Colombia,Optimista,0.04164949059486389,0.04165107739540329
Colombia,Pesimista,0.004550975747406483,0.004552690982281964
Colombia,Actual,0.19460415840148926,0.19460521567594677
Colombia,Optimista,0.04201235622167587,0.042013941765981534
Colombia,Pesimista,0.004589340649545193,0.00459105575160213
Colombia,Actual,0.19933491945266724,0.19933596034932208
Colombia,Optimista,0.04327817261219025,0.043279753774264206
Colombia,Pesimista,0.004728233441710472,0.004729948062923268
Colombia,Actual,0.19910705089569092,0.19910809258122228
Colombia,Optimista,0.04337232559919357,0.04337390643531173
Colombia,Pesimista,0.004736529663205147,0.0047382442556965845
Colombia,Actual,0.2207716852426529,0.22077265192564197
Colombia,Optimista,0.04876431077718735,0.0487658729463578
Colombia,Pesimista,0.005336196627467871,0.0053379091439239535
Colombia,Actual,0.20200908184051514,0.20201011347927186
Colombia,Optimista,0.04439810290932655,0.044399680194223634
Colombia,Pesimista,0.004839763510972261,0.004841477746070128
Colombia,Actual,0.20212915539741516,0.20213018662047957
Colombia,Optimista,0.04463579133152962,0.044637367793554004
Colombia,Pesimista,0.0048509095795452595,0.004852623776055654
Colombia,Actual,0.20608273148536682,0.2060837490212278
Colombia,Optimista,0.04580887407064438,0.045810446471479166
Colombia,Pesimista,0.0049655260518193245,0.0049672398515297235
Colombia,Actual,0.19222408533096313,0.19222515084518726
Colombia,Optimista,0.04264695942401886,0.042648542771340586
Colombia,Pesimista,0.004601640161126852,0.00460335522060312
Colombia,Actual,0.16685421764850616,0.16685537099271824
Colombia,Optimista,0.036755550652742386,0.036757154396006575
Colombia,Pesimista,0.003942910581827164,0.003944627921812409
Colombia,Actual,0.16183596849441528,0.16183713921170825
Colombia,Optimista,0.035735368728637695,0.03573697600375184
Colombia,Pesimista,0.0038198488764464855,0.0038215666424689593
Colombia,Actual,0.1526271551847458,0.15262835778277112
Colombia,Optimista,0.033706244081258774,0.03370785838116294
Colombia,Pesimista,0.003605542005971074,0.0036072605139197606
Colombia,Actual,0.12247078865766525,0.12247209565644436
Colombia,Optimista,0.02679073065519333,0.026792368896470332
Colombia,Pesimista,0.002875037956982851,0.002876758993922332
Colombia,Actual,0.11840767413377762,0.1184089951989801
Colombia,Optimista,0.025957921519875526,0.02595956264432154
Colombia,Pesimista,0.002802504226565361,0.0028042255146152047
Colombia,Actual,0.1196240708231926,0.11962538767725342
Colombia,Optimista,0.026341915130615234,0.026343554925682845
Colombia,Pesimista,0.002862784778699279,0.0028645058580590247
Colombia,Actual,0.1122489795088768,0.11225032189536016
Colombia,Optimista,0.024735422804951668,0.02473706816166443
Colombia,Pesimista,0.002703577047213912,0.0027052986777477243
Colombia,Actual,0.098850153386592865,0.09885154215955139
Colombia,Optimista,0.021742351353168488,0.02174400707183634
Colombia,Pesimista,0.002388566732406616,0.002390289453500005
Colombia,Actual,0.08349744230508804,0.0834988842288334
Colombia,Optimista,0.01836656965315342,0.01836823705871179
Colombia,Pesimista,0.0020357875619083643,0.002037511504316373
Colombia,Actual,0.07622776180505753,0.07622922889629523
Colombia,Optimista,0.016871117055416107,0.016872789638202254
Colombia,Pesimista,0.001896045170724392,0.001897769596917838
Colombia,Actual,0.06875427067279816,0.06875576363711666
Colombia,Optimista,0.015309270471334457,0.01531094846120307
Colombia,Pesimista,0.00174455507658422,0.0017462800272334223
Colombia,Actual,0.06268659979104996,0.06268811376152691
Colombia,Optimista,0.014050428755581379,0.014052111103535502
Colombia,Pesimista,0.0016238377429544926,0.0016255631115247536
Colombia,Actual,0.0532405748963356,0.05324212156876682
Colombia,Optimista,0.01199501845985651,0.011996707923601057
Colombia,Pesimista,0.001405595918186009,0.001407322042305218
Colombia,Actual,0.04762977734208107,0.04763134343898418
Colombia,Optimista,0.010802987962961197,0.010804681553492117
Colombia,Pesimista,0.0012841497082263231,0.0012858762527899466
Colombia,Actual,0.04248091205954552,0.042482495981719985
Colombia,Optimista,0.00969606265425682,0.009697760076941607
Colombia,Pesimista,0.0011695794528350234,0.0011713063940386403
Colombia,Actual,0.037336308509111404,0.037337910241803204
Colombia,Optimista,0.008570809848606586,0.008572511166894677
Colombia,Pesimista,0.0010494100861251354,0.0010511374433527603
Colombia,Actual,0.035638973116874695,0.035640580725708575
Colombia,Optimista,0.008239162154495716,0.008240864620941667
Colombia,Pesimista,0.0010244260774925351,0.0010261535212143114
Colombia,Actual,0.0347871370613575,0.03478874761923122
Colombia,Optimista,0.008101532235741615,0.008103235178659664
Colombia,Pesimista,0.0010230782208964229,0.0010248056692844525
Colombia,Actual,0.0301669891923666,0.030168615745102285
Colombia,Optimista,0.007066482212394476,0.007068188738635553
Colombia,Pesimista,9.060463053174317e-4,9.077741588676743e-4
Colombia,Actual,0.028868919238448143,0.028870550285076735
Colombia,Optimista,0.006919636391103268,0.006921343425721719
Colombia,Pesimista,9.21008875593543e-4,9.227366773436587e-4
Colombia,Actual,0.030733903869986534,0.030735528460074643
Colombia,Optimista,0.007407366298139095,0.007409071644246105
Colombia,Pesimista,9.916801936924458e-4,9.93407750779834e-4
Colombia,Actual,0.03220516815781593,0.032206787654415724
Colombia,Optimista,0.0078033204190433025,0.007805024394364855
Colombia,Pesimista,0.0010507943807169795,0.0010525217331522033
Colombia,Actual,0.03178457170724869,0.0317861926599452
Colombia,Optimista,0.007736401166766882,0.007738105373761583
Colombia,Pesimista,0.0010477089090272784,0.0010494362721443452
Colombia,Actual,0.026853319257497787,0.026854957282094267
Colombia,Optimista,0.0065412139520049095,0.006542922296714477
Colombia,Pesimista,8.901504916138947e-4,8.918784001951349e-4
Colombia,Actual,0.03271980956196785,0.03272142727688912
Colombia,Optimista,0.013177934102714062,0.013179619471227685
Colombia,Pesimista,0.0026060633827000856,0.002607785350824306
Colombia,Actual,0.04202883318066597,0.04203041866792872
Colombia,Optimista,0.017096536234021187,0.017098208036410528
Colombia,Pesimista,0.003387748496606946,0.0033894677585525218
Colombia,Actual,0.0532764233648777,0.053277969913202224
Colombia,Optimista,0.02190154418349266,0.021903199351038034
Colombia,Pesimista,0.004350137896835804,0.004351853827008013
Colombia,Actual,0.0625082403421402,0.06250975493009409
Colombia,Optimista,0.025952452793717384,0.025954093937096023
Colombia,Pesimista,0.005165359936654568,0.005167073044543948
Colombia,Actual,0.06659577041864395,0.0665972708556483
Colombia,Optimista,0.027879633009433746,0.027881267480951998
Colombia,Pesimista,0.005555544048547745,0.005557255805627327
Colombia,Actual,0.07093027234077454,0.07093175777181762
Colombia,Optimista,0.02990635670721531,0.029907984162255583
Colombia,Pesimista,0.005965327378362417,0.00596703771678009
Colombia,Actual,0.051130592823028564,0.051132146800176644
Colombia,Optimista,0.021524937823414803,0.021526594294764063
Colombia,Pesimista,0.0042784432880580425,0.004280159466435592
Colombia,Actual,0.03396057337522507,0.033962186794646174
Colombia,Optimista,0.014287757687270641,0.014289439213596624
Colombia,Pesimista,0.002831351011991501,0.002833072200174335
Colombia,Actual,0.047192130237817764,0.04719369784984663
Colombia,Optimista,0.01917402073740959,0.019175685347588033
Colombia,Pesimista,0.0036534008104354143,0.003655119152697852
Colombia,Actual,0.07951913774013519,0.0795205934366935
Colombia,Optimista,0.03253282234072685,0.03253444070299424
Colombia,Pesimista,0.006198647432029247,0.006200356962697437
Colombia,Actual,0.10996706038713455,0.10996841067357747
Colombia,Optimista,0.04528908431529999,0.04529065851563679
Colombia,Pesimista,0.00862740259617567,0.008629103718540771
Colombia,Actual,0.10896103084087372,0.10896238461017135
Colombia,Optimista,0.04471519961953163,0.04471677580664607
Colombia,Pesimista,0.008468827232718468,0.008470528904068388
Colombia,Actual,0.0935085117816925,0.09350991904731025
Colombia,Optimista,0.03805685043334961,0.03805844967153929
Colombia,Pesimista,0.007147692609578371,0.007149398854670634
Colombia,Actual,0.09183631837368011,0.09183773142839889
Colombia,Optimista,0.03723549097776413,0.03723709305948426
Colombia,Pesimista,0.006952167488634586,0.0069538744106310115
Colombia,Actual,0.08478852361440659,0.08478996106845359
Colombia,Optimista,0.034251052886247635,0.034252665300034325
Colombia,Pesimista,0.00633742893114686,0.006339137981356202
Colombia,Actual,0.07773407548666,0.07773553736306908
Colombia,Optimista,0.031343214213848114,0.031344836694515675
Colombia,Pesimista,0.005734681151807308,0.005736392288717727
Colombia,Actual,0.07404167950153351,0.07404315416094559
Colombia,Optimista,0.029832277446985245,0.029833905158486475
Colombia,Pesimista,0.0054003652185201645,0.005402077512825835
Colombia,Actual,0.0693812370300293,0.06938272782380248
Colombia,Optimista,0.02792573906481266,0.02792737337671265
Colombia,Pesimista,0.00500069372355938,0.0050024074015199834
Colombia,Actual,0.05736304074525833,0.05736457314579305
Colombia,Optimista,0.02301131933927536,0.023012970664800753
Colombia,Pesimista,0.004070951137691736,0.0040726680344030704
Colombia,Actual,0.04685907065868378,0.04686063942375842
Colombia,Optimista,0.018744805827736855,0.018746471923848953
Colombia,Pesimista,0.003276969539001584,0.003278689184461754
Colombia,Actual,0.04082714021205902,0.04082872985955943
Colombia,Optimista,0.016235554590821266,0.016237229373912292
Colombia,Pesimista,0.002812516875565052,0.0028142381289513
Colombia,Actual,0.07205170392990112,0.07205318547856988
Colombia,Optimista,0.0256331916898489,0.025634833938503264
Colombia,Pesimista,0.004188075195997953,0.004189791687228078
Colombia,Actual,0.1395026296377182,0.13950387767259545
Colombia,Optimista,0.050340134650468826,0.05034169136416771
Colombia,Pesimista,0.008290896192193031,0.00829259847953675
Colombia,Actual,0.1833048313856125,0.18330592777812013
Colombia,Optimista,0.06701397150754929,0.06701547049674961
Colombia,Pesimista,0.011087523773312569,0.011089216378786052
Colombia,Actual,0.2573710083961487,0.2573718483729936
Colombia,Optimista,0.0971791073679924,0.0971805019260797
Colombia,Pesimista,0.01625133864581585,0.016253013374262784
Colombia,Actual,0.37323811650276184,0.37323855534993444
Colombia,Optimista,0.1486915796995163,0.14869279592242735
Colombia,Pesimista,0.025398489087820053,0.025400132149010254
Colombia,Actual,0.3809381127357483,0.38093852492568386
Colombia,Optimista,0.15272025763988495,0.1527214599155914
Colombia,Pesimista,0.026063011959195137,0.026064652719820097
Colombia,Actual,0.3831906318664551,0.38319103625821327
Colombia,Optimista,0.15420062839984894,0.15420182555054066
Colombia,Pesimista,0.026259969919919968,0.026261609998680303
Colombia,Actual,0.3982106149196625,0.39821096731253175
Colombia,Optimista,0.1618286669254303,0.16182983766800116
Colombia,Pesimista,0.027582751587033272,0.027584387086349228
Colombia,Actual,0.41596555709838867,0.41596584802399383
Colombia,Optimista,0.17036430537700653,0.17036544656936325
Colombia,Pesimista,0.029043447226285934,0.02904507766870203
Colombia,Actual,0.44471675157546997,0.44471694296499964
Colombia,Optimista,0.18398749828338623,0.18398859231251435
Colombia,Pesimista,0.031416766345500946,0.03141838857153246
Colombia,Actual,0.46217796206474304,0.46217809300390195
Colombia,Optimista,0.19212329387664795,0.19212435973981012
Colombia,Pesimista,0.032772161066532135,0.032773778600213514
Colombia,Actual,0.47388479113578796,0.47388488154613256
Colombia,Optimista,0.19737009704113007,0.19737114473996184
Colombia,Pesimista,0.033584751188755035,0.03358636590926523
Colombia,Actual,0.4469364881515503,0.44693667185639513
Colombia,Optimista,0.18273594975471497,0.18273704811667973
Colombia,Pesimista,0.030710963532328606,0.030712588201835714
Colombia,Actual,0.4584866166114807,0.45848676033000574
Colombia,Optimista,0.1877814382314682,0.1877825191260501
Colombia,Pesimista,0.031477686017751694,0.03147930803288049
Colombia,Actual,0.4530446529388428,0.45304481549734005
Colombia,Optimista,0.1838887333869934,0.1838898277580437
